Z,A,E,Yield,Error,Z_physical,A_physical,E_physical,Yield_physical,Error_physical,E_group
0.075,0.25,0.2,1.8e-05,6.42e-08,49.0,133.0,2.5300000659831888e-08,0.00011657400000000001,4.157806000000001e-07,0.000 MeV
0.075,0.266666667,0.2,2.72e-07,1.04e-09,49.0,134.00000002000002,2.5300000659831888e-08,1.761562666666667e-06,6.735386666666667e-09,0.000 MeV
0.075,0.333333333,0.2,0.0,0.0,49.0,137.99999998,2.5300000659831888e-08,0.0,0.0,0.000 MeV
0.1125,0.25,0.2,0.022450095,7.72e-05,50.0,133.0,2.5300000659831888e-08,0.14539429858500003,0.0004999729333333335,0.000 MeV
0.1125,0.266666667,0.2,0.001655804,6.3e-06,50.0,134.00000002000002,2.5300000659831888e-08,0.01072353863866667,4.0800900000000004e-05,0.000 MeV
0.1125,0.333333333,0.2,5.47e-09,2.73e-11,50.0,137.99999998,2.5300000659831888e-08,3.542554333333334e-08,1.768039e-10,0.000 MeV
0.15,0.25,0.2,0.499746976,0.000418235,51.0,133.0,2.5300000659831888e-08,3.236527998901334,0.0027086292716666668,0.000 MeV
0.15,0.266666667,0.2,0.063883864,0.000153702,51.0,134.00000002000002,2.5300000659831888e-08,0.41373319788533336,0.000995425386,0.000 MeV
0.15,0.333333333,0.2,2.14e-05,7.97e-08,51.0,137.99999998,2.5300000659831888e-08,0.00013859353333333334,5.161637666666668e-07,0.000 MeV
0.1875,0.25,0.2,0.476290494,0.000421135,52.0,133.0,2.5300000659831888e-08,3.0846160026420004,0.0027274106383333337,0.000 MeV
0.1875,0.266666667,0.2,1.022141798,0.000308223,52.0,134.00000002000002,2.5300000659831888e-08,6.6197309977806675,0.0019961548890000003,0.000 MeV
0.1875,0.333333333,0.2,0.011955317,4.39e-05,52.0,137.99999998,2.5300000659831888e-08,0.07742661799766667,0.00028431103333333336,0.000 MeV
0.225,0.25,0.2,0.035585452,0.000102097,53.0,133.0,2.5300000659831888e-08,0.23046324896933335,0.0006612142043333334,0.000 MeV
0.225,0.266666667,0.2,0.11370945,0.000284905,53.0,134.00000002000002,2.5300000659831888e-08,0.7364203013500001,0.0018451397483333336,0.000 MeV
0.225,0.333333333,0.2,0.244894282,0.000515556,53.0,137.99999998,2.5300000659831888e-08,1.5860170016593336,0.0033389125080000004,0.000 MeV
0.2625,0.25,0.2,0.000571336,1.49e-06,54.0,133.0,2.5300000659831888e-08,0.0037001623813333337,9.649736666666667e-06,0.000 MeV
0.2625,0.266666667,0.2,0.014373869,4.07e-05,54.0,134.00000002000002,2.5300000659831888e-08,0.09308996693366667,0.0002635867666666667,0.000 MeV
0.2625,0.333333333,0.2,0.722695043,0.00048488,54.0,137.99999998,2.5300000659831888e-08,4.680413996815667,0.003140244506666667,0.000 MeV
0.3,0.25,0.2,2.41e-07,1.21e-09,55.0,133.0,2.5300000659831888e-08,1.5607963333333336e-06,7.836363333333334e-09,0.000 MeV
0.3,0.266666667,0.2,1.25e-06,3.38e-09,55.0,134.00000002000002,2.5300000659831888e-08,8.095416666666669e-06,2.189000666666667e-08,0.000 MeV
0.3,0.333333333,0.2,0.063553477,0.000162009,55.0,137.99999998,2.5300000659831888e-08,0.4115935015443334,0.001049224287,0.000 MeV
0.3375,0.25,0.2,5.22e-12,2.61e-14,56.00000000000001,133.0,2.5300000659831888e-08,3.380646e-11,1.6903230000000003e-13,0.000 MeV
0.3375,0.266666667,0.2,6.76e-10,3.38e-12,56.00000000000001,134.00000002000002,2.5300000659831888e-08,4.378001333333334e-09,2.189000666666667e-11,0.000 MeV
0.3375,0.333333333,0.2,0.002062083,7.67e-06,56.00000000000001,137.99999998,2.5300000659831888e-08,0.013354736869000003,4.967347666666667e-05,0.000 MeV
0.375,0.25,0.2,0.0,0.0,57.00000000000001,133.0,2.5300000659831888e-08,0.0,0.0,0.000 MeV
0.375,0.266666667,0.2,0.0,0.0,57.00000000000001,134.00000002000002,2.5300000659831888e-08,0.0,0.0,0.000 MeV
0.375,0.333333333,0.2,9.39e-07,4.69e-09,57.00000000000001,137.99999998,2.5300000659831888e-08,6.081277000000001e-06,3.037400333333334e-08,0.000 MeV
0.4125,0.333333333,0.2,5.94e-11,2.96e-13,58.0,137.99999998,2.5300000659831888e-08,3.8469420000000004e-10,1.916994666666667e-12,0.000 MeV
0.45,0.333333333,0.2,0.0,0.0,59.0,137.99999998,2.5300000659831888e-08,0.0,0.0,0.000 MeV
-0.525,-0.4,0.207142857,0.0,0.0,33.0,94.00000000000001,0.5000000143964294,0.0,0.0,0.525 MeV
-0.525,-0.383333333,0.207142857,0.0,0.0,33.0,95.00000002000002,0.5000000143964294,0.0,0.0,0.525 MeV
-0.4875,-0.4,0.207142857,3.35e-09,1.67e-11,34.0,94.00000000000001,0.5000000143964294,2.1695716666666668e-08,1.0815476666666669e-10,0.525 MeV
-0.4875,-0.383333333,0.207142857,8.88e-12,4.45e-14,34.0,95.00000002000002,0.5000000143964294,5.750984e-11,2.8819683333333335e-13,0.525 MeV
-0.4875,-0.366666667,0.207142857,1.82e-13,9.08e-16,34.0,95.99999998,0.5000000143964294,1.1786926666666669e-12,5.880510666666667e-15,0.525 MeV
-0.45,-0.4,0.207142857,3.53e-05,1.31e-07,35.0,94.00000000000001,0.5000000143964294,0.00022861456666666666,8.483996666666668e-07,0.525 MeV
-0.45,-0.383333333,0.207142857,7.61e-07,2.83e-09,35.0,95.00000002000002,0.5000000143964294,4.928489666666667e-06,1.8328023333333337e-08,0.525 MeV
-0.45,-0.366666667,0.207142857,2.49e-08,1.24e-10,35.0,95.99999998,0.5000000143964294,1.6126070000000003e-07,8.030653333333335e-10,0.525 MeV
-0.4125,-0.4,0.207142857,0.026541052,9.71e-05,36.00000000000001,94.00000000000001,0.5000000143964294,0.17188869976933335,0.0006288519666666668,0.525 MeV
-0.4125,-0.383333333,0.207142857,0.00189349,7.01e-06,36.00000000000001,95.00000002000002,0.5000000143964294,0.012262872403333335,4.539909666666667e-05,0.525 MeV
-0.4125,-0.366666667,0.207142857,0.000306303,1.09e-06,36.00000000000001,95.99999998,0.5000000143964294,0.0019837203290000004,7.059203333333334e-06,0.525 MeV
-0.375,-0.4,0.207142857,0.216088322,0.00050936,37.0,94.00000000000001,0.5000000143964294,1.399460002712667,0.0032987851466666674,0.525 MeV
-0.375,-0.383333333,0.207142857,0.0744867,0.00023963,37.0,95.00000002000002,0.5000000143964294,0.4824006981000001,0.001551923756666667,0.525 MeV
-0.375,-0.366666667,0.207142857,0.037463668,0.000129781,37.0,95.99999998,0.5000000143964294,0.24262720185733336,0.0008405050163333335,0.525 MeV
-0.3375,-0.4,0.207142857,0.698771012,0.000463357,38.0,94.00000000000001,0.5000000143964294,4.525473997382667,0.0030008543843333337,0.525 MeV
-0.3375,-0.383333333,0.207142857,0.709910803,0.000511393,38.0,95.00000002000002,0.5000000143964294,4.597618997162334,0.0033119515323333333,0.525 MeV
-0.3375,-0.366666667,0.207142857,0.675240105,0.000408924,38.0,95.99999998,0.5000000143964294,4.373080000015,0.0026483281320000005,0.525 MeV
-0.3,-0.4,0.207142857,0.03123783,0.000111758,39.0,94.00000000000001,0.5000000143964294,0.20230659969000003,0.0007237820606666667,0.525 MeV
-0.3,-0.383333333,0.207142857,0.204299089,0.000500566,39.0,95.00000002000002,0.5000000143964294,1.3231090000603334,0.003241832271333334,0.525 MeV
-0.3,-0.366666667,0.207142857,0.229173812,0.000408812,39.0,95.99999998,0.5000000143964294,1.484205997782667,0.002647602782666667,0.525 MeV
-0.2625,-0.4,0.207142857,0.000124496,4.61e-07,40.0,94.00000000000001,0.5000000143964294,0.0008062775946666668,2.9855896666666673e-06,0.525 MeV
-0.2625,-0.383333333,0.207142857,0.002559368,9.38e-06,40.0,95.00000002000002,0.5000000143964294,0.01657532029066667,6.074800666666667e-05,0.525 MeV
-0.2625,-0.366666667,0.207142857,0.015513701,5.16e-05,40.0,95.99999998,0.5000000143964294,0.10047189890966668,0.0003341788,0.525 MeV
-0.225,-0.4,0.207142857,6.84e-09,2.5e-11,41.0,94.00000000000001,0.5000000143964294,4.429812000000001e-08,1.6190833333333337e-10,0.525 MeV
-0.225,-0.383333333,0.207142857,1.1e-06,3.78e-09,41.0,95.00000002000002,0.5000000143964294,7.123966666666668e-06,2.448054e-08,0.525 MeV
-0.225,-0.366666667,0.207142857,1.04e-05,3.73e-08,41.0,95.99999998,0.5000000143964294,6.735386666666667e-05,2.415672333333334e-07,0.525 MeV
-0.1875,-0.4,0.207142857,0.0,0.0,42.0,94.00000000000001,0.5000000143964294,0.0,0.0,0.525 MeV
-0.1875,-0.383333333,0.207142857,1.38e-11,6.92e-14,42.0,95.00000002000002,0.5000000143964294,8.937340000000001e-11,4.481622666666667e-13,0.525 MeV
-0.1875,-0.366666667,0.207142857,7.35e-10,3.67e-12,42.0,95.99999998,0.5000000143964294,4.7601050000000005e-09,2.376814333333334e-11,0.525 MeV
-0.15,-0.383333333,0.207142857,0.0,0.0,43.0,95.00000002000002,0.5000000143964294,0.0,0.0,0.525 MeV
-0.15,-0.366666667,0.207142857,0.0,0.0,43.0,95.99999998,0.5000000143964294,0.0,0.0,0.525 MeV
-3.75e-10,0.25,0.207142857,0.0,0.0,46.99999999,133.0,0.5000000143964294,0.0,0.0,0.525 MeV
0.0375,0.25,0.207142857,8.49e-12,4.25e-14,48.0,133.0,0.5000000143964294,5.4984070000000004e-11,2.752441666666667e-13,0.525 MeV
0.0375,0.266666667,0.207142857,9.5e-13,4.74e-15,48.0,134.00000002000002,0.5000000143964294,6.152516666666667e-12,3.069782e-14,0.525 MeV
0.075,0.25,0.207142857,8.85e-07,3.21e-09,49.0,133.0,0.5000000143964294,5.7315550000000006e-06,2.078903e-08,0.525 MeV
0.075,0.266666667,0.207142857,1.1e-07,4.28e-10,49.0,134.00000002000002,0.5000000143964294,7.123966666666668e-07,2.771870666666667e-09,0.525 MeV
0.075,0.333333333,0.207142857,0.0,0.0,49.0,137.99999998,0.5000000143964294,0.0,0.0,0.525 MeV
0.1125,0.25,0.207142857,0.003128272,1.12e-05,50.0,133.0,0.5000000143964294,0.020259732229333336,7.253493333333334e-05,0.525 MeV
0.1125,0.266666667,0.207142857,0.001007648,3.9e-06,50.0,134.00000002000002,0.5000000143964294,0.006525864330666668,2.5257700000000004e-05,0.525 MeV
0.1125,0.333333333,0.207142857,1.4e-10,7.01e-13,50.0,137.99999998,0.5000000143964294,9.066866666666668e-10,4.5399096666666675e-12,0.525 MeV
0.15,0.25,0.207142857,0.25192959,0.000438321,51.0,133.0,0.5000000143964294,1.6315800013700001,0.002838712903,0.525 MeV
0.15,0.266666667,0.207142857,0.0920494,0.000233538,51.0,134.00000002000002,0.5000000143964294,0.5961425975333334,0.0015124699340000002,0.525 MeV
0.15,0.333333333,0.207142857,3.26e-06,1.24e-08,51.0,137.99999998,0.5000000143964294,2.111284666666667e-05,8.030653333333334e-08,0.525 MeV
0.1875,0.25,0.207142857,0.658566627,0.000516649,52.0,133.0,0.5000000143964294,4.265096998661001,0.0033459911403333335,0.525 MeV
0.1875,0.266666667,0.207142857,0.915409182,0.000410236,52.0,134.00000002000002,0.5000000143964294,5.928494999026,0.002656825081333334,0.525 MeV
0.1875,0.333333333,0.207142857,0.006067305,2.29e-05,52.0,137.99999998,0.5000000143964294,0.03929388961500001,0.00014830803333333337,0.525 MeV
0.225,0.25,0.207142857,0.123298209,0.000333724,53.0,133.0,0.5000000143964294,0.7985203008870001,0.0021613078653333335,0.525 MeV
0.225,0.266666667,0.207142857,0.170940815,0.000404999,53.0,134.00000002000002,0.5000000143964294,1.1070696982116668,0.002622908523666667,0.525 MeV
0.225,0.333333333,0.207142857,0.233625251,0.000523507,53.0,137.99999998,0.5000000143964294,1.5130350005596669,0.0033904058343333337,0.525 MeV
0.2625,0.25,0.207142857,0.001314089,3.67e-06,54.0,133.0,0.5000000143964294,0.008510478393666669,2.3768143333333338e-05,0.525 MeV
0.2625,0.266666667,0.207142857,0.004390333,1.22e-05,54.0,134.00000002000002,0.5000000143964294,0.028433259952333336,7.901126666666667e-05,0.525 MeV
0.2625,0.333333333,0.207142857,0.707043595,0.000495211,54.0,137.99999998,0.5000000143964294,4.5790500024183345,0.0032071515063333334,0.525 MeV
0.3,0.25,0.207142857,5.62e-07,2.81e-09,55.0,133.0,0.5000000143964294,3.639699333333334e-06,1.819849666666667e-08,0.525 MeV
0.3,0.266666667,0.207142857,2.09e-06,5.79e-09,55.0,134.00000002000002,0.5000000143964294,1.3535536666666668e-05,3.7497970000000006e-08,0.525 MeV
0.3,0.333333333,0.207142857,0.083624433,0.000218111,55.0,137.99999998,0.5000000143964294,0.541579702919,0.001412559539666667,0.525 MeV
0.3375,0.25,0.207142857,0.0,0.0,56.00000000000001,133.0,0.5000000143964294,0.0,0.0,0.525 MeV
0.3375,0.266666667,0.207142857,8e-11,4e-13,56.00000000000001,134.00000002000002,0.5000000143964294,5.181066666666667e-10,2.590533333333334e-12,0.525 MeV
0.3375,0.333333333,0.207142857,0.001156309,4.4e-06,56.00000000000001,137.99999998,0.5000000143964294,0.007488642520333334,2.8495866666666673e-05,0.525 MeV
0.375,0.25,0.207142857,0.0,0.0,57.00000000000001,133.0,0.5000000143964294,0.0,0.0,0.525 MeV
0.375,0.266666667,0.207142857,0.0,0.0,57.00000000000001,134.00000002000002,0.5000000143964294,0.0,0.0,0.525 MeV
0.375,0.333333333,0.207142857,1.64e-07,8.2e-10,57.00000000000001,137.99999998,0.5000000143964294,1.062118666666667e-06,5.310593333333334e-09,0.525 MeV
0.4125,0.333333333,0.207142857,1.81e-12,9.05e-15,58.0,137.99999998,0.5000000143964294,1.1722163333333334e-11,5.861081666666667e-14,0.525 MeV
0.45,0.333333333,0.207142857,0.0,0.0,59.0,137.99999998,0.5000000143964294,0.0,0.0,0.525 MeV
-0.525,-0.4,0.207142857,0.0,0.0,33.0,94.00000000000001,0.5000000143964294,0.0,0.0,0.525 MeV
-0.525,-0.383333333,0.207142857,0.0,0.0,33.0,95.00000002000002,0.5000000143964294,0.0,0.0,0.525 MeV
-0.4875,-0.4,0.207142857,3.35e-09,1.67e-11,34.0,94.00000000000001,0.5000000143964294,2.1695716666666668e-08,1.0815476666666669e-10,0.525 MeV
-0.4875,-0.383333333,0.207142857,8.88e-12,4.45e-14,34.0,95.00000002000002,0.5000000143964294,5.750984e-11,2.8819683333333335e-13,0.525 MeV
-0.4875,-0.366666667,0.207142857,1.82e-13,9.08e-16,34.0,95.99999998,0.5000000143964294,1.1786926666666669e-12,5.880510666666667e-15,0.525 MeV
-0.45,-0.4,0.207142857,3.53e-05,1.31e-07,35.0,94.00000000000001,0.5000000143964294,0.00022861456666666666,8.483996666666668e-07,0.525 MeV
-0.45,-0.383333333,0.207142857,7.61e-07,2.83e-09,35.0,95.00000002000002,0.5000000143964294,4.928489666666667e-06,1.8328023333333337e-08,0.525 MeV
-0.45,-0.366666667,0.207142857,2.49e-08,1.24e-10,35.0,95.99999998,0.5000000143964294,1.6126070000000003e-07,8.030653333333335e-10,0.525 MeV
-0.4125,-0.4,0.207142857,0.026541052,9.71e-05,36.00000000000001,94.00000000000001,0.5000000143964294,0.17188869976933335,0.0006288519666666668,0.525 MeV
-0.4125,-0.383333333,0.207142857,0.00189349,7.01e-06,36.00000000000001,95.00000002000002,0.5000000143964294,0.012262872403333335,4.539909666666667e-05,0.525 MeV
-0.4125,-0.366666667,0.207142857,0.000306303,1.09e-06,36.00000000000001,95.99999998,0.5000000143964294,0.0019837203290000004,7.059203333333334e-06,0.525 MeV
-0.375,-0.4,0.207142857,0.216088322,0.00050936,37.0,94.00000000000001,0.5000000143964294,1.399460002712667,0.0032987851466666674,0.525 MeV
-0.375,-0.383333333,0.207142857,0.0744867,0.00023963,37.0,95.00000002000002,0.5000000143964294,0.4824006981000001,0.001551923756666667,0.525 MeV
-0.375,-0.366666667,0.207142857,0.037463668,0.000129781,37.0,95.99999998,0.5000000143964294,0.24262720185733336,0.0008405050163333335,0.525 MeV
-0.3375,-0.4,0.207142857,0.698771012,0.000463357,38.0,94.00000000000001,0.5000000143964294,4.525473997382667,0.0030008543843333337,0.525 MeV
-0.3375,-0.383333333,0.207142857,0.709910803,0.000511393,38.0,95.00000002000002,0.5000000143964294,4.597618997162334,0.0033119515323333333,0.525 MeV
-0.3375,-0.366666667,0.207142857,0.675240105,0.000408924,38.0,95.99999998,0.5000000143964294,4.373080000015,0.0026483281320000005,0.525 MeV
-0.3,-0.4,0.207142857,0.03123783,0.000111758,39.0,94.00000000000001,0.5000000143964294,0.20230659969000003,0.0007237820606666667,0.525 MeV
-0.3,-0.383333333,0.207142857,0.204299089,0.000500566,39.0,95.00000002000002,0.5000000143964294,1.3231090000603334,0.003241832271333334,0.525 MeV
-0.3,-0.366666667,0.207142857,0.229173812,0.000408812,39.0,95.99999998,0.5000000143964294,1.484205997782667,0.002647602782666667,0.525 MeV
-0.2625,-0.4,0.207142857,0.000124496,4.61e-07,40.0,94.00000000000001,0.5000000143964294,0.0008062775946666668,2.9855896666666673e-06,0.525 MeV
-0.2625,-0.383333333,0.207142857,0.002559368,9.38e-06,40.0,95.00000002000002,0.5000000143964294,0.01657532029066667,6.074800666666667e-05,0.525 MeV
-0.2625,-0.366666667,0.207142857,0.015513701,5.16e-05,40.0,95.99999998,0.5000000143964294,0.10047189890966668,0.0003341788,0.525 MeV
-0.225,-0.4,0.207142857,6.84e-09,2.5e-11,41.0,94.00000000000001,0.5000000143964294,4.429812000000001e-08,1.6190833333333337e-10,0.525 MeV
-0.225,-0.383333333,0.207142857,1.1e-06,3.78e-09,41.0,95.00000002000002,0.5000000143964294,7.123966666666668e-06,2.448054e-08,0.525 MeV
-0.225,-0.366666667,0.207142857,1.04e-05,3.73e-08,41.0,95.99999998,0.5000000143964294,6.735386666666667e-05,2.415672333333334e-07,0.525 MeV
-0.1875,-0.4,0.207142857,0.0,0.0,42.0,94.00000000000001,0.5000000143964294,0.0,0.0,0.525 MeV
-0.1875,-0.383333333,0.207142857,1.38e-11,6.92e-14,42.0,95.00000002000002,0.5000000143964294,8.937340000000001e-11,4.481622666666667e-13,0.525 MeV
-0.1875,-0.366666667,0.207142857,7.35e-10,3.67e-12,42.0,95.99999998,0.5000000143964294,4.7601050000000005e-09,2.376814333333334e-11,0.525 MeV
-0.15,-0.383333333,0.207142857,0.0,0.0,43.0,95.00000002000002,0.5000000143964294,0.0,0.0,0.525 MeV
-0.15,-0.366666667,0.207142857,0.0,0.0,43.0,95.99999998,0.5000000143964294,0.0,0.0,0.525 MeV
-3.75e-10,0.25,0.207142857,0.0,0.0,46.99999999,133.0,0.5000000143964294,0.0,0.0,0.525 MeV
0.0375,0.25,0.207142857,8.49e-12,4.25e-14,48.0,133.0,0.5000000143964294,5.4984070000000004e-11,2.752441666666667e-13,0.525 MeV
0.0375,0.266666667,0.207142857,9.5e-13,4.74e-15,48.0,134.00000002000002,0.5000000143964294,6.152516666666667e-12,3.069782e-14,0.525 MeV
0.075,0.25,0.207142857,8.85e-07,3.21e-09,49.0,133.0,0.5000000143964294,5.7315550000000006e-06,2.078903e-08,0.525 MeV
0.075,0.266666667,0.207142857,1.1e-07,4.28e-10,49.0,134.00000002000002,0.5000000143964294,7.123966666666668e-07,2.771870666666667e-09,0.525 MeV
0.075,0.333333333,0.207142857,0.0,0.0,49.0,137.99999998,0.5000000143964294,0.0,0.0,0.525 MeV
0.1125,0.25,0.207142857,0.003128272,1.12e-05,50.0,133.0,0.5000000143964294,0.020259732229333336,7.253493333333334e-05,0.525 MeV
0.1125,0.266666667,0.207142857,0.001007648,3.9e-06,50.0,134.00000002000002,0.5000000143964294,0.006525864330666668,2.5257700000000004e-05,0.525 MeV
0.1125,0.333333333,0.207142857,1.4e-10,7.01e-13,50.0,137.99999998,0.5000000143964294,9.066866666666668e-10,4.5399096666666675e-12,0.525 MeV
0.15,0.25,0.207142857,0.25192959,0.000438321,51.0,133.0,0.5000000143964294,1.6315800013700001,0.002838712903,0.525 MeV
0.15,0.266666667,0.207142857,0.0920494,0.000233538,51.0,134.00000002000002,0.5000000143964294,0.5961425975333334,0.0015124699340000002,0.525 MeV
0.15,0.333333333,0.207142857,3.26e-06,1.24e-08,51.0,137.99999998,0.5000000143964294,2.111284666666667e-05,8.030653333333334e-08,0.525 MeV
0.1875,0.25,0.207142857,0.658566627,0.000516649,52.0,133.0,0.5000000143964294,4.265096998661001,0.0033459911403333335,0.525 MeV
0.1875,0.266666667,0.207142857,0.915409182,0.000410236,52.0,134.00000002000002,0.5000000143964294,5.928494999026,0.002656825081333334,0.525 MeV
0.1875,0.333333333,0.207142857,0.006067305,2.29e-05,52.0,137.99999998,0.5000000143964294,0.03929388961500001,0.00014830803333333337,0.525 MeV
0.225,0.25,0.207142857,0.123298209,0.000333724,53.0,133.0,0.5000000143964294,0.7985203008870001,0.0021613078653333335,0.525 MeV
0.225,0.266666667,0.207142857,0.170940815,0.000404999,53.0,134.00000002000002,0.5000000143964294,1.1070696982116668,0.002622908523666667,0.525 MeV
0.225,0.333333333,0.207142857,0.233625251,0.000523507,53.0,137.99999998,0.5000000143964294,1.5130350005596669,0.0033904058343333337,0.525 MeV
0.2625,0.25,0.207142857,0.001314089,3.67e-06,54.0,133.0,0.5000000143964294,0.008510478393666669,2.3768143333333338e-05,0.525 MeV
0.2625,0.266666667,0.207142857,0.004390333,1.22e-05,54.0,134.00000002000002,0.5000000143964294,0.028433259952333336,7.901126666666667e-05,0.525 MeV
0.2625,0.333333333,0.207142857,0.707043595,0.000495211,54.0,137.99999998,0.5000000143964294,4.5790500024183345,0.0032071515063333334,0.525 MeV
0.3,0.25,0.207142857,5.62e-07,2.81e-09,55.0,133.0,0.5000000143964294,3.639699333333334e-06,1.819849666666667e-08,0.525 MeV
0.3,0.266666667,0.207142857,2.09e-06,5.79e-09,55.0,134.00000002000002,0.5000000143964294,1.3535536666666668e-05,3.7497970000000006e-08,0.525 MeV
0.3,0.333333333,0.207142857,0.083624433,0.000218111,55.0,137.99999998,0.5000000143964294,0.541579702919,0.001412559539666667,0.525 MeV
0.3375,0.25,0.207142857,0.0,0.0,56.00000000000001,133.0,0.5000000143964294,0.0,0.0,0.525 MeV
0.3375,0.266666667,0.207142857,8e-11,4e-13,56.00000000000001,134.00000002000002,0.5000000143964294,5.181066666666667e-10,2.590533333333334e-12,0.525 MeV
0.3375,0.333333333,0.207142857,0.001156309,4.4e-06,56.00000000000001,137.99999998,0.5000000143964294,0.007488642520333334,2.8495866666666673e-05,0.525 MeV
0.375,0.25,0.207142857,0.0,0.0,57.00000000000001,133.0,0.5000000143964294,0.0,0.0,0.525 MeV
0.375,0.266666667,0.207142857,0.0,0.0,57.00000000000001,134.00000002000002,0.5000000143964294,0.0,0.0,0.525 MeV
0.375,0.333333333,0.207142857,1.64e-07,8.2e-10,57.00000000000001,137.99999998,0.5000000143964294,1.062118666666667e-06,5.310593333333334e-09,0.525 MeV
0.4125,0.333333333,0.207142857,1.81e-12,9.05e-15,58.0,137.99999998,0.5000000143964294,1.1722163333333334e-11,5.861081666666667e-14,0.525 MeV
0.45,0.333333333,0.207142857,0.0,0.0,59.0,137.99999998,0.5000000143964294,0.0,0.0,0.525 MeV
-0.525,-0.4,0.207142857,0.0,0.0,33.0,94.00000000000001,0.5000000143964294,0.0,0.0,0.525 MeV
-0.525,-0.383333333,0.207142857,0.0,0.0,33.0,95.00000002000002,0.5000000143964294,0.0,0.0,0.525 MeV
-0.4875,-0.4,0.207142857,3.35e-09,1.67e-11,34.0,94.00000000000001,0.5000000143964294,2.1695716666666668e-08,1.0815476666666669e-10,0.525 MeV
-0.4875,-0.383333333,0.207142857,8.88e-12,4.45e-14,34.0,95.00000002000002,0.5000000143964294,5.750984e-11,2.8819683333333335e-13,0.525 MeV
-0.4875,-0.366666667,0.207142857,1.82e-13,9.08e-16,34.0,95.99999998,0.5000000143964294,1.1786926666666669e-12,5.880510666666667e-15,0.525 MeV
-0.45,-0.4,0.207142857,3.53e-05,1.31e-07,35.0,94.00000000000001,0.5000000143964294,0.00022861456666666666,8.483996666666668e-07,0.525 MeV
-0.45,-0.383333333,0.207142857,7.61e-07,2.83e-09,35.0,95.00000002000002,0.5000000143964294,4.928489666666667e-06,1.8328023333333337e-08,0.525 MeV
-0.45,-0.366666667,0.207142857,2.49e-08,1.24e-10,35.0,95.99999998,0.5000000143964294,1.6126070000000003e-07,8.030653333333335e-10,0.525 MeV
-0.4125,-0.4,0.207142857,0.026541052,9.71e-05,36.00000000000001,94.00000000000001,0.5000000143964294,0.17188869976933335,0.0006288519666666668,0.525 MeV
-0.4125,-0.383333333,0.207142857,0.00189349,7.01e-06,36.00000000000001,95.00000002000002,0.5000000143964294,0.012262872403333335,4.539909666666667e-05,0.525 MeV
-0.4125,-0.366666667,0.207142857,0.000306303,1.09e-06,36.00000000000001,95.99999998,0.5000000143964294,0.0019837203290000004,7.059203333333334e-06,0.525 MeV
-0.375,-0.4,0.207142857,0.216088322,0.00050936,37.0,94.00000000000001,0.5000000143964294,1.399460002712667,0.0032987851466666674,0.525 MeV
-0.375,-0.383333333,0.207142857,0.0744867,0.00023963,37.0,95.00000002000002,0.5000000143964294,0.4824006981000001,0.001551923756666667,0.525 MeV
-0.375,-0.366666667,0.207142857,0.037463668,0.000129781,37.0,95.99999998,0.5000000143964294,0.24262720185733336,0.0008405050163333335,0.525 MeV
-0.3375,-0.4,0.207142857,0.698771012,0.000463357,38.0,94.00000000000001,0.5000000143964294,4.525473997382667,0.0030008543843333337,0.525 MeV
-0.3375,-0.383333333,0.207142857,0.709910803,0.000511393,38.0,95.00000002000002,0.5000000143964294,4.597618997162334,0.0033119515323333333,0.525 MeV
-0.3375,-0.366666667,0.207142857,0.675240105,0.000408924,38.0,95.99999998,0.5000000143964294,4.373080000015,0.0026483281320000005,0.525 MeV
-0.3,-0.4,0.207142857,0.03123783,0.000111758,39.0,94.00000000000001,0.5000000143964294,0.20230659969000003,0.0007237820606666667,0.525 MeV
-0.3,-0.383333333,0.207142857,0.204299089,0.000500566,39.0,95.00000002000002,0.5000000143964294,1.3231090000603334,0.003241832271333334,0.525 MeV
-0.3,-0.366666667,0.207142857,0.229173812,0.000408812,39.0,95.99999998,0.5000000143964294,1.484205997782667,0.002647602782666667,0.525 MeV
-0.2625,-0.4,0.207142857,0.000124496,4.61e-07,40.0,94.00000000000001,0.5000000143964294,0.0008062775946666668,2.9855896666666673e-06,0.525 MeV
-0.2625,-0.383333333,0.207142857,0.002559368,9.38e-06,40.0,95.00000002000002,0.5000000143964294,0.01657532029066667,6.074800666666667e-05,0.525 MeV
-0.2625,-0.366666667,0.207142857,0.015513701,5.16e-05,40.0,95.99999998,0.5000000143964294,0.10047189890966668,0.0003341788,0.525 MeV
-0.225,-0.4,0.207142857,6.84e-09,2.5e-11,41.0,94.00000000000001,0.5000000143964294,4.429812000000001e-08,1.6190833333333337e-10,0.525 MeV
-0.225,-0.383333333,0.207142857,1.1e-06,3.78e-09,41.0,95.00000002000002,0.5000000143964294,7.123966666666668e-06,2.448054e-08,0.525 MeV
-0.225,-0.366666667,0.207142857,1.04e-05,3.73e-08,41.0,95.99999998,0.5000000143964294,6.735386666666667e-05,2.415672333333334e-07,0.525 MeV
-0.1875,-0.4,0.207142857,0.0,0.0,42.0,94.00000000000001,0.5000000143964294,0.0,0.0,0.525 MeV
-0.1875,-0.383333333,0.207142857,1.38e-11,6.92e-14,42.0,95.00000002000002,0.5000000143964294,8.937340000000001e-11,4.481622666666667e-13,0.525 MeV
-0.1875,-0.366666667,0.207142857,7.35e-10,3.67e-12,42.0,95.99999998,0.5000000143964294,4.7601050000000005e-09,2.376814333333334e-11,0.525 MeV
