A_physical,E_physical,Yield_pred
103.00000000000001,10.0,3.607988
103.00000000000001,11.0,3.5577796
103.00000000000001,12.0,3.5347197
103.00000000000001,13.0,3.4974647
103.00000000000001,14.0,3.421693
104.00000002,0.0,1.6916082
104.00000002,1.0,2.0435207
104.00000002,2.0,2.3168473
104.00000002,3.0,2.4997878
104.00000002,4.0,2.7098205
104.00000002,5.0,2.8777084
104.00000002,6.0,2.8956404
104.00000002,7.0,2.8621426
104.00000002,8.0,2.8424692
104.00000002,9.0,2.8981974
104.00000002,10.0,3.0628524
104.00000002,11.0,3.3026538
104.00000002,12.0,3.519639
104.00000002,13.0,3.4925826
104.00000002,14.0,3.2021263
104.99999998000001,0.0,1.0188094
104.99999998000001,1.0,1.3195457
104.99999998000001,2.0,1.636613
104.99999998000001,3.0,1.7964634
104.99999998000001,4.0,1.7871416
104.99999998000001,5.0,1.7923158
104.99999998000001,6.0,1.8108138
104.99999998000001,7.0,1.7395327
104.99999998000001,8.0,1.6980892
104.99999998000001,9.0,1.7592869
104.99999998000001,10.0,1.9090844
104.99999998000001,11.0,2.1312618
104.99999998000001,12.0,2.3889909
104.99999998000001,13.0,2.5369408
104.99999998000001,14.0,2.4745643
106.00000000000001,0.0,0.6329964
106.00000000000001,1.0,0.89168495
106.00000000000001,2.0,1.2672571
106.00000000000001,3.0,1.6727661
106.00000000000001,4.0,2.061056
106.00000000000001,5.0,2.3994424
106.00000000000001,6.0,2.583739
106.00000000000001,7.0,2.584537
106.00000000000001,8.0,2.4884877
106.00000000000001,9.0,2.353565
106.00000000000001,10.0,2.20704
106.00000000000001,11.0,2.08647
106.00000000000001,12.0,2.015803
106.00000000000001,13.0,1.9934156
106.00000000000001,14.0,1.99454
107.00000002000002,0.0,0.25650424
107.00000002000002,1.0,0.35688567
107.00000002000002,2.0,0.45356786
107.00000002000002,3.0,0.6114018
107.00000002000002,4.0,0.89272624
107.00000002000002,5.0,1.1953335
107.00000002000002,6.0,1.4320879
107.00000002000002,7.0,1.5961175
107.00000002000002,8.0,1.7111846
107.00000002000002,9.0,1.7812867
107.00000002000002,10.0,1.7774081
107.00000002000002,11.0,1.7251656
107.00000002000002,12.0,1.6511832
107.00000002000002,13.0,1.5972363
107.00000002000002,14.0,1.6039876
107.99999998000001,0.0,0.14001489
107.99999998000001,1.0,0.18591951
107.99999998000001,2.0,0.2558206
107.99999998000001,3.0,0.37417838
107.99999998000001,4.0,0.599208
107.99999998000001,5.0,0.93434846
107.99999998000001,6.0,1.1778582
107.99999998000001,7.0,1.305655
107.99999998000001,8.0,1.2962648
107.99999998000001,9.0,1.2683688
107.99999998000001,10.0,1.2692405
107.99999998000001,11.0,1.2722993
107.99999998000001,12.0,1.2609527
107.99999998000001,13.0,1.2599642
107.99999998000001,14.0,1.2780277
109.00000000000001,0.0,0.06898649
109.00000000000001,1.0,0.1139146
109.00000000000001,2.0,0.18109737
109.00000000000001,3.0,0.26528105
109.00000000000001,4.0,0.37781435
109.00000000000001,5.0,0.55421174
109.00000000000001,6.0,0.7515737
109.00000000000001,7.0,0.92156655
109.00000000000001,8.0,1.0518544
109.00000000000001,9.0,1.1735808
109.00000000000001,10.0,1.2906924
109.00000000000001,11.0,1.4059715
109.00000000000001,12.0,1.4777333
109.00000000000001,13.0,1.468517
109.00000000000001,14.0,1.4030915
110.00000002000002,0.0,0.039989907
110.00000002000002,1.0,0.06333224
110.00000002000002,2.0,0.11154205
110.00000002000002,3.0,0.2253818
110.00000002000002,4.0,0.42587054
110.00000002000002,5.0,0.5933977
110.00000002000002,6.0,0.6847095
110.00000002000002,7.0,0.7236386
110.00000002000002,8.0,0.74037933
110.00000002000002,9.0,0.7837842
110.00000002000002,10.0,0.8625376
110.00000002000002,11.0,0.9568296
110.00000002000002,12.0,1.0269564
110.00000002000002,13.0,1.0839634
110.00000002000002,14.0,1.138949
110.99999998,0.0,0.023172876
110.99999998,1.0,0.02854594
110.99999998,2.0,0.03859605
110.99999998,3.0,0.06561881
110.99999998,4.0,0.13715708
110.99999998,5.0,0.30699423
