Z_physical,E_physical,Yield_pred
51.0,2.0,5.5344734
51.0,3.0,5.271445
51.0,4.0,5.384493
51.0,5.0,5.7597294
51.0,6.0,6.3807993
51.0,7.0,7.33985
51.0,8.0,8.764077
51.0,9.0,10.640363
51.0,10.0,12.636878
51.0,11.0,14.285513
51.0,12.0,15.291054
51.0,13.0,15.245368
51.0,14.0,14.011188
52.0,0.0,15.37849
52.0,1.0,14.393021
52.0,2.0,13.4787245
52.0,3.0,13.167465
52.0,4.0,13.2045145
52.0,5.0,13.365433
52.0,6.0,13.791982
52.0,7.0,14.621241
52.0,8.0,15.47968
52.0,9.0,16.16251
52.0,10.0,16.835299
52.0,11.0,17.490051
52.0,12.0,17.822668
52.0,13.0,17.264896
52.0,14.0,15.700263
53.0,0.0,12.478004
53.0,1.0,12.471958
53.0,2.0,12.711356
53.0,3.0,13.252632
53.0,4.0,14.192035
53.0,5.0,15.428793
53.0,6.0,16.75685
53.0,7.0,18.174028
53.0,8.0,19.501991
53.0,9.0,20.114008
53.0,10.0,20.26313
53.0,11.0,19.99608
53.0,12.0,19.501932
53.0,13.0,18.026482
53.0,14.0,15.065961
54.0,0.0,17.41012
54.0,1.0,16.946068
54.0,2.0,16.809055
54.0,3.0,16.784979
54.0,4.0,16.597574
54.0,5.0,16.36414
54.0,6.0,16.433483
54.0,7.0,16.552937
54.0,8.0,16.975552
54.0,9.0,17.938076
54.0,10.0,18.502148
54.0,11.0,18.178654
54.0,12.0,17.382906
54.0,13.0,15.962985
54.0,14.0,13.82039
55.0,0.0,15.877429
55.0,1.0,15.528531
55.0,2.0,15.1220045
55.0,3.0,14.834873
55.0,4.0,14.67086
55.0,5.0,14.2551155
55.0,6.0,14.098011
55.0,7.0,14.786981
55.0,8.0,15.326753
55.0,9.0,15.627074
55.0,10.0,15.330758
55.0,11.0,14.657384
55.0,12.0,13.995697
55.0,13.0,13.346537
55.0,14.0,12.210351
56.00000000000001,0.0,16.162298
56.00000000000001,1.0,16.056992
56.00000000000001,2.0,15.882865
56.00000000000001,3.0,15.126779
56.00000000000001,4.0,14.549093
56.00000000000001,5.0,14.468361
56.00000000000001,6.0,14.374681
56.00000000000001,7.0,14.28417
56.00000000000001,8.0,14.425755
56.00000000000001,9.0,14.353262
56.00000000000001,10.0,14.185901
56.00000000000001,11.0,14.017072
56.00000000000001,12.0,13.609088
56.00000000000001,13.0,12.388296
56.00000000000001,14.0,10.500144
57.00000000000001,0.0,8.141468
57.00000000000001,1.0,8.295603
57.00000000000001,2.0,8.77187
57.00000000000001,3.0,9.655739
57.00000000000001,4.0,10.800594
57.00000000000001,5.0,12.0211735
57.00000000000001,6.0,13.296138
57.00000000000001,7.0,14.30784
57.00000000000001,8.0,14.798729
57.00000000000001,9.0,14.805754
57.00000000000001,10.0,14.020588
57.00000000000001,11.0,12.3389225
57.00000000000001,12.0,10.251645
57.00000000000001,13.0,8.527239
57.00000000000001,14.0,7.3080854
58.0,0.0,2.2204258
58.0,1.0,2.5206168
58.0,2.0,3.2218583
58.0,3.0,4.6128316
58.0,4.0,5.8218346
58.0,5.0,6.478154
58.0,6.0,7.1133733
58.0,7.0,7.7389684
58.0,8.0,8.066925
58.0,9.0,7.9488783
58.0,10.0,7.272522
58.0,11.0,6.2905235
58.0,12.0,5.425777
58.0,13.0,4.6541553
58.0,14.0,3.7520258
59.0,0.0,1.0981956
59.0,1.0,1.3543396
59.0,2.0,1.6910722
59.0,3.0,2.1270149
59.0,4.0,2.5570545
59.0,5.0,2.8920739
59.0,6.0,3.069673
59.0,7.0,3.1414592
59.0,8.0,3.1292398
59.0,9.0,3.0696104
59.0,10.0,2.9781628
59.0,11.0,2.8056653
59.0,12.0,2.5015574
59.0,13.0,2.1614277
59.0,14.0,1.7470684
60.0,0.0,0.24755615
60.0,1.0,0.35385218
60.0,2.0,0.52661294
60.0,3.0,0.78411734
60.0,4.0,1.1150036
60.0,5.0,1.4143143
60.0,6.0,1.7123414
60.0,7.0,1.9914868
60.0,8.0,2.157652
60.0,9.0,2.1411793
60.0,10.0,1.9390414
60.0,11.0,1.6158296
60.0,12.0,1.299076
60.0,13.0,0.99818665
60.0,14.0,0.69221944
61.00000000000001,0.0,0.04222595
61.00000000000001,1.0,0.05145709
61.00000000000001,2.0,0.06876991
61.00000000000001,3.0,0.09945522
61.00000000000001,4.0,0.15907212
61.00000000000001,5.0,0.27070925
61.00000000000001,6.0,0.4396744
61.00000000000001,7.0,0.61446756
61.00000000000001,8.0,0.7391537
61.00000000000001,9.0,0.77734756
61.00000000000001,10.0,0.7070534
61.00000000000001,11.0,0.5546728
61.00000000000001,12.0,0.38481498
61.00000000000001,13.0,0.249853
61.00000000000001,14.0,0.15691017
62.00000000000001,0.0,0.009105759
62.00000000000001,1.0,0.0111697605
62.00000000000001,2.0,0.016522398
62.00000000000001,3.0,0.0262147
62.00000000000001,4.0,0.040529054
62.00000000000001,5.0,0.0616877
62.00000000000001,6.0,0.09806299
62.00000000000001,7.0,0.16736418
62.00000000000001,8.0,0.2741237
62.00000000000001,9.0,0.3718151
62.00000000000001,10.0,0.39524966
62.00000000000001,11.0,0.33144766
62.00000000000001,12.0,0.23202913
62.00000000000001,13.0,0.14699131
62.00000000000001,14.0,0.09652325
63.0,0.0,0.00076001143
63.0,1.0,0.00082673423
63.0,2.0,0.0012280666
63.0,3.0,0.0022688117
63.0,4.0,0.0049368464
63.0,5.0,0.011474865
63.0,6.0,0.024702499
63.0,7.0,0.04765873
63.0,8.0,0.06503758
63.0,9.0,0.0731792
63.0,10.0,0.07990497
63.0,11.0,0.08111144
63.0,12.0,0.07621697
63.0,13.0,0.06853478
63.0,14.0,0.06119929
64.0,0.0,4.4212167e-05
64.0,1.0,4.9359744e-05
64.0,2.0,7.430092e-05
64.0,3.0,0.00013157916
64.0,4.0,0.00024949975
64.0,5.0,0.00048542867
64.0,6.0,0.0009684793
64.0,7.0,0.0020355086
64.0,8.0,0.0045769876
64.0,9.0,0.01008507
64.0,10.0,0.017413754
64.0,11.0,0.022618892
64.0,12.0,0.023610024
64.0,13.0,0.020722918
64.0,14.0,0.015637841
65.0,0.0,1.8366499e-06
65.0,1.0,2.503525e-06
65.0,2.0,4.678796e-06
65.0,3.0,1.0588006e-05
65.0,4.0,2.5272815e-05
65.0,5.0,5.6966586e-05
65.0,6.0,0.00011828041
65.0,7.0,0.00022843783
65.0,8.0,0.00041808578
65.0,9.0,0.00073747395
65.0,10.0,0.0012416012
65.0,11.0,0.0019048443
65.0,12.0,0.0025234215
65.0,13.0,0.002791379
65.0,14.0,0.002670479
66.0,0.0,1.5657606e-07
66.0,1.0,2.1256898e-07
66.0,2.0,3.921203e-07
