Z,A,E,Yield,Error,N,Z_parity,N_parity,parity_product,parity_category,Z_magic_prox,N_magic_prox,Z_magic_dist,N_magic_dist,Z_shell_closure,N_shell_closure,any_shell_closure,N_over_Z,symmetry_energy,mass_excess
0.375,0.4,0.2,0.011998261,4.23e-05,0.025000000000000022,0.375,0.025000000000000022,0.009375000000000008,OE,0.7195653696423346,0.614464531471599,1.625,1.975,1,1,1,0.06666666666648895,0.07656249999999999,-0.35
0.375,0.416666667,0.2,0.08131717,0.000270019,0.04166666699999999,0.375,0.04166666699999999,0.015625000124999996,OE,0.7195653696423346,0.6195294142608204,1.625,1.9583333330000001,1,1,1,0.11111111199970368,0.06666666648,-0.333333333
0.375,0.433333333,0.2,0.165827011,0.000379514,0.05833333299999999,0.375,0.05833333299999999,0.021874999874999995,OE,0.7195653696423346,0.6245928989277886,1.625,1.941666667,1,1,1,0.15555555466625182,0.057852564268860956,-0.316666667
0.375,0.45,0.2,0.27270894,0.000341574,0.07500000000000001,0.375,0.07500000000000001,0.028125000000000004,OE,0.7195653696423346,0.6296542781333231,1.625,1.925,1,1,1,0.19999999999946672,0.049999999999999996,-0.3
0.375,0.466666667,0.2,0.290284889,0.000322382,0.09166666699999998,0.375,0.09166666699999998,0.03437500012499999,OE,0.7195653696423346,0.6347128385940913,1.625,1.908333333,1,1,1,0.24444444533268145,0.043005952249043376,-0.283333333
0.375,0.483333333,0.2,0.240132019,0.000174066,0.10833333299999998,0.375,0.10833333299999998,0.04062499987499999,OE,0.7195653696423346,0.6397678621601764,1.625,1.891666667,1,1,1,0.28888888799922957,0.03678160931272296,-0.266666667
0.375,0.5,0.2,0.03888583,0.000107062,0.125,0.375,0.125,0.046875,OE,0.7195653696423346,0.644818626892788,1.625,1.875,1,1,1,0.33333333333244447,0.03125,-0.25
0.375,0.516666667,0.2,0.019595579,6.1e-05,0.14166666699999997,0.375,0.14166666699999997,0.05312500012499999,OE,0.7195653696423346,0.6498644054161076,1.625,1.858333333,1,1,1,0.3777777786656592,0.026344085929240382,-0.23333333300000003
0.375,0.533333333,0.2,0.001860964,6.11e-06,0.15833333299999997,0.375,0.15833333299999997,0.05937499987499999,OE,0.7195653696423346,0.6549044660033626,1.625,1.8416666670000001,1,1,1,0.4222222213322073,0.02200520841479493,-0.21666666700000003
0.375,0.55,0.2,0.000215196,7.05e-07,0.17500000000000004,0.375,0.17500000000000004,0.06562500000000002,OE,0.7195653696423346,0.659938073660574,1.625,1.825,1,1,1,0.4666666666654224,0.01818181818181817,-0.19999999999999996
0.375,0.566666667,0.2,5.19e-06,1.82e-08,0.191666667,0.375,0.191666667,0.071875000125,OE,0.7195653696423346,0.6649644884929615,1.625,1.808333333,1,1,1,0.5111111119986371,0.014828431309904843,-0.183333333
0.375,0.583333333,0.2,6.61e-08,2.55e-10,0.208333333,0.375,0.208333333,0.078124999875,OE,0.7195653696423346,0.669982966797956,1.625,1.7916666669999999,1,1,1,0.5555555546651852,0.011904761959183672,-0.166666667
0.375,0.6,0.2,3.13e-09,1.33e-11,0.22499999999999998,0.375,0.22499999999999998,0.08437499999999999,OE,0.7195653696423346,0.6749927621533495,1.625,1.775,1,1,1,0.5999999999983999,0.009375000000000003,-0.15000000000000002
0.375,0.616666667,0.2,5.27e-11,2.62e-13,0.24166666699999995,0.375,0.24166666699999995,0.09062500012499998,OE,0.7195653696423346,0.6799931238002027,1.625,1.758333333,1,1,1,0.6444444453316147,0.00720720716727539,-0.13333333300000005
0.375,0.633333333,0.2,3.91e-14,1.95e-16,0.25833333300000005,0.375,0.25833333300000005,0.09687499987500002,OE,0.7195653696423346,0.6849832977411487,1.625,1.741666667,1,1,1,0.6888888879981632,0.005372807051073402,-0.11666666699999995
0.375,0.65,0.2,6.52e-18,3.26e-20,0.275,0.375,0.275,0.10312500000000001,OE,0.7195653696423346,0.6899625278312529,1.625,1.725,1,1,1,0.7333333333313778,0.003846153846153844,-0.09999999999999998
0.4125,0.283333333,0.2,0.0,0.0,-0.12916666699999996,0.4125,1.870833333,0.7717187498625,OE,0.7305239968440637,0.5676709880090206,1.5875,2.129166667,1,0,1,-0.31313131393863475,0.2588848045447663,-0.5416666669999999
0.4125,0.3,0.2,0.0,0.0,-0.11249999999999999,0.4125,1.8875,0.77859375,OE,0.7305239968440637,0.5727162194879101,1.5875,2.1125,1,0,1,-0.27272727272661157,0.22968749999999993,-0.5249999999999999
0.4125,0.316666667,0.2,0.0,0.0,-0.09583333299999997,0.4125,1.9041666670000001,0.7854687501375001,OE,0.7305239968440637,0.5777663354697163,1.5875,2.095833333,1,0,1,-0.23232323151458825,0.2040021925001731,-0.5083333329999999
0.4125,0.333333333,0.2,5.94e-11,2.96e-13,-0.07916666699999997,0.4125,1.920833333,0.7923437498625,OE,0.7305239968440637,0.5828206815085692,1.5875,2.079166667,1,0,1,-0.1919191927268074,0.18130208376046872,-0.49166666699999995
0.4125,0.35,0.2,2.18e-10,8.34e-13,-0.0625,0.4125,1.9375,0.79921875,OE,0.7305239968440637,0.5878785976638901,1.5875,2.0625,1,0,1,-0.15151515151478423,0.1611607142857143,-0.475
0.4125,0.366666667,0.2,5.65e-08,2.83e-10,-0.045833332999999976,0.4125,1.954166667,0.8060937501375,OE,0.7305239968440637,0.5929394168149633,1.5875,2.045833333,1,0,1,-0.1111111103027609,0.14322916632812496,-0.45833333299999995
0.4125,0.383333333,0.2,2.26e-06,7.86e-09,-0.02916666699999998,0.4125,1.970833333,0.8129687498625,OE,0.7305239968440637,0.5980024657076237,1.5875,2.029166667,1,0,1,-0.07070707151498007,0.12721920320120508,-0.44166666699999996
0.4125,0.4,0.2,5.92e-05,2.11e-07,-0.012499999999999956,0.4125,1.9875,0.81984375,OE,0.7305239968440637,0.603067066007544,1.5875,2.0125,1,0,1,-0.030303030302956738,0.11289062499999997,-0.42499999999999993
0.4125,0.416666667,0.2,0.000947753,3.5e-06,0.004166667000000013,0.4125,0.004166667000000013,0.001718750137500005,OE,0.7305239968440637,0.6081325326220718,1.5875,1.995833333,1,1,1,0.010101010909066455,0.1000416664233,-0.40833333299999997
0.4125,0.433333333,0.2,0.009912749,3.56e-05,0.02083333300000001,0.4125,0.02083333300000001,0.008593749862500003,OE,0.7305239968440637,0.6131981747593522,1.5875,1.9791666669999999,1,1,1,0.05050504969684729,0.08850160278282172,-0.39166666699999997
0.4125,0.45,0.2,0.019027757,5.95e-05,0.03750000000000003,0.4125,0.03750000000000003,0.015468750000000014,OE,0.7305239968440637,0.6182632969917667,1.5875,1.9625,1,1,1,0.09090909090887062,0.07812499999999999,-0.37499999999999994
0.4125,0.466666667,0.2,0.065522724,0.000145907,0.054166667,0.4125,0.054166667,0.0223437501375,OE,0.7305239968440637,0.623327197586977,1.5875,1.945833333,1,1,1,0.1313131321208938,0.06878720220384248,-0.358333333
0.4125,0.483333333,0.2,0.057109522,0.000104149,0.070833333,0.4125,0.070833333,0.029218749862499997,OE,0.7305239968440637,0.628389169578125,1.5875,1.929166667,1,1,1,0.17171717090867464,0.060380747285894765,-0.341666667
0.4125,0.5,0.2,0.186653919,0.000132444,0.08750000000000002,0.4125,0.08750000000000002,0.03609375000000001,OE,0.7305239968440637,0.6334485018359904,1.5875,1.9125,1,1,1,0.21212121212069796,0.052812499999999984,-0.32499999999999996
0.4125,0.516666667,0.2,0.094136245,8.15e-05,0.10416666699999999,0.4125,0.10416666699999999,0.04296875013749999,OE,0.7305239968440637,0.6385044774111897,1.5875,1.8958333330000001,1,1,1,0.25252525333272113,0.04600134395688085,-0.308333333
0.4125,0.533333333,0.2,0.060580081,5.2e-05,0.12083333299999999,0.4125,0.12083333299999999,0.049843749862499995,OE,0.7305239968440637,0.6435563746140134,1.5875,1.879166667,1,1,1,0.292929292120502,0.03987630219940185,-0.291666667
0.4125,0.55,0.2,0.014429727,5.39e-05,0.13750000000000007,0.4125,0.13750000000000007,0.056718750000000026,OE,0.7305239968440637,0.6486034680937962,1.5875,1.8624999999999998,1,1,1,0.33333333333252546,0.034374999999999975,-0.2749999999999999
0.4125,0.566666667,0.2,0.002918093,9.27e-06,0.15416666700000003,0.4125,0.15416666700000003,0.06359375013750002,OE,0.7305239968440637,0.6536450271942198,1.5875,1.8458333329999999,1,1,1,0.37373737454454864,0.029442401867484848,-0.25833333299999994
0.4125,0.583333333,0.2,0.000101682,3.86e-07,0.17083333300000003,0.4125,0.17083333300000003,0.07046874986250001,OE,0.7305239968440637,0.6586803170412712,1.5875,1.829166667,1,1,1,0.41414141333232946,0.025029761988112235,-0.24166666699999995
0.4125,0.6,0.2,1.74e-05,7.34e-08,0.1875,0.4125,0.1875,0.07734374999999999,OE,0.7305239968440637,0.6637085996282464,1.5875,1.8125,1,1,1,0.4545454545443527,0.021093749999999998,-0.22499999999999998
0.4125,0.616666667,0.2,6.69e-07,2.78e-09,0.20416666699999997,0.4125,0.20416666699999997,0.08421875013749998,OE,0.7305239968440637,0.6687291321861015,1.5875,1.795833333,1,1,1,0.49494949575637587,0.017595720654903217,-0.208333333
0.4125,0.633333333,0.2,5.84e-09,2.22e-11,0.22083333300000008,0.4125,0.22083333300000008,0.09109374986250003,OE,0.7305239968440637,0.6737411682779416,1.5875,1.779166667,1,1,1,0.5353535345441569,0.014501096549298806,-0.1916666669999999
0.4125,0.65,0.2,3.77e-12,1.34e-14,0.23750000000000004,0.4125,0.23750000000000004,0.09796875000000001,OE,0.7305239968440637,0.6787439588880129,1.5875,1.7625,1,1,1,0.5757575757561801,0.011778846153846143,-0.17499999999999993
0.4125,0.666666667,0.2,5.85e-13,2.92e-15,0.254166667,0.4125,0.254166667,0.1048437501375,OE,0.7305239968440637,0.6837367508090348,1.5875,1.745833333,1,1,1,0.6161616169682034,0.009401041622382809,-0.15833333299999997
0.4125,0.683333333,0.2,1.15e-15,5.77e-18,0.270833333,0.4125,0.270833333,0.1117187498625,OE,0.7305239968440637,0.6887187877415629,1.5875,1.7291666669999999,1,1,1,0.6565656557559841,0.007342479712931288,-0.14166666699999997
0.4125,0.7,0.2,0.0,0.0,0.2875,0.4125,0.2875,0.11859374999999998,OE,0.7305239968440637,0.6936893113852531,1.5875,1.7125,1,1,1,0.6969696969680074,0.005580357142857143,-0.125
0.45,0.333333333,0.2,0.0,0.0,-0.116666667,0.45,1.883333333,0.84749999985,OE,0.7413912327271003,0.5714544282105078,1.55,2.116666667,1,0,1,-0.2592592599994239,0.2408333338575,-0.566666667
0.45,0.35,0.2,0.0,0.0,-0.10000000000000003,0.45,1.9,0.855,OE,0.7413912327271003,0.5765033841392934,1.55,2.1,1,0,1,-0.22222222222172847,0.2160714285714286,-0.55
0.45,0.366666667,0.2,0.0,0.0,-0.08333333300000001,0.45,1.9166666669999999,0.86250000015,OE,0.7413912327271003,0.5815567345697334,1.55,2.083333333,1,0,1,-0.18518518444403295,0.19393939352066122,-0.5333333330000001
0.45,0.383333333,0.2,8.29e-11,4.14e-13,-0.06666666700000001,0.45,1.933333333,0.86999999985,OE,0.7413912327271003,0.5866138202398867,1.55,2.066666667,1,0,1,-0.1481481488885597,0.17409420327457464,-0.516666667
0.45,0.4,0.2,4.18e-09,1.59e-11,-0.04999999999999999,0.45,1.95,0.8775,OE,0.7413912327271003,0.5916739764938991,1.55,2.05,1,0,1,-0.11111111111086418,0.15625,-0.5
0.45,0.416666667,0.2,5.36e-07,2.67e-09,-0.03333333300000002,0.45,1.966666667,0.88500000015,OE,0.7413912327271003,0.5967365315982126,1.55,2.033333333,1,0,1,-0.07407407333316877,0.1401666663612,-0.48333333300000003
0.45,0.433333333,0.2,9.41e-06,2.55e-08,-0.016666667000000024,0.45,1.983333333,0.8924999998500001,OE,0.7413912327271003,0.6018008077914833,1.55,2.016666667,1,0,1,-0.03703703777769553,0.12564102591715978,-0.46666666700000003
0.45,0.45,0.2,6.41e-05,2.2e-07,0.0,0.45,0.0,0.0,OE,0.7413912327271003,0.6068661223405359,1.55,2.0,1,0,1,0.0,0.1125,-0.45
0.45,0.466666667,0.2,0.000448232,1.49e-06,0.01666666699999997,0.45,0.01666666699999997,0.007500000149999986,OE,0.7413912327271003,0.6119317858643221,1.55,1.983333333,1,1,1,0.0370370377776954,0.10059523786862248,-0.43333333300000004
0.45,0.483333333,0.2,0.001986328,6.71e-06,0.033333332999999965,0.45,0.033333332999999965,0.014999999849999985,OE,0.7413912327271003,0.6169971033959412,1.55,1.9666666670000001,1,1,1,0.07407407333316865,0.08979885078032107,-0.41666666700000005
0.45,0.5,0.2,0.004286367,1.03e-05,0.04999999999999999,0.45,0.04999999999999999,0.022499999999999996,OE,0.7413912327271003,0.6220613754483968,1.55,1.95,1,1,1,0.11111111111086418,0.08000000000000002,-0.4
0.45,0.516666667,0.2,0.042305868,8.74e-05,0.06666666699999996,0.45,0.06666666699999996,0.03000000014999998,OE,0.7413912327271003,0.6271238963482465,1.55,1.933333333,1,1,1,0.14814814888855957,0.07110215036810617,-0.38333333300000005
0.45,0.533333333,0.2,0.033889253,5.24e-05,0.08333333299999995,0.45,0.08333333299999995,0.03749999984999998,OE,0.7413912327271003,0.6321839553083497,1.55,1.916666667,1,1,1,0.1851851844440328,0.06302083348730472,-0.36666666700000006
0.45,0.55,0.2,0.049808369,5.69e-05,0.10000000000000003,0.45,0.10000000000000003,0.04500000000000002,OE,0.7413912327271003,0.6372408375019714,1.55,1.9,1,1,1,0.22222222222172847,0.05568181818181817,-0.35
0.45,0.566666667,0.2,0.016003562,2.62e-05,0.116666667,0.45,0.116666667,0.052500000150000004,OE,0.7413912327271003,0.6422938224080751,1.55,1.883333333,1,1,1,0.2592592599994239,0.04901960771626298,-0.333333333
0.45,0.583333333,0.2,0.004829778,1.15e-05,0.133333333,0.45,0.133333333,0.05999999985,OE,0.7413912327271003,0.6473421848933358,1.55,1.866666667,1,1,1,0.2962962955548971,0.04297619059122449,-0.316666667
0.45,0.6,0.2,0.001090499,3.84e-06,0.14999999999999997,0.45,0.14999999999999997,0.06749999999999999,OE,0.7413912327271003,0.6523851962930692,1.55,1.85,1,1,1,0.3333333333325925,0.03750000000000001,-0.30000000000000004
0.45,0.616666667,0.2,0.000260019,1e-06,0.16666666699999994,0.45,0.16666666699999994,0.07500000014999997,OE,0.7413912327271003,0.6574221227701136,1.55,1.8333333330000001,1,1,1,0.3703703711102879,0.032545044950876574,-0.2833333330000001
0.45,0.633333333,0.2,5.8e-06,2.16e-08,0.18333333300000004,0.45,0.18333333300000004,0.08249999985000002,OE,0.7413912327271003,0.6624522264045736,1.55,1.816666667,1,1,1,0.4074074066657614,0.0280701755235457,-0.26666666699999997
0.45,0.65,0.2,7.38e-08,2.62e-10,0.2,0.45,0.2,0.09000000000000001,OE,0.7413912327271003,0.6674747662799777,1.55,1.8,1,1,1,0.4444444444434568,0.024038461538461536,-0.25
0.45,0.666666667,0.2,5.88e-09,2.22e-11,0.21666666699999998,0.45,0.21666666699999998,0.09750000014999999,OE,0.7413912327271003,0.6724889968576936,1.55,1.783333333,1,1,1,0.4814814822211522,0.020416666598125004,-0.23333333300000003
0.45,0.683333333,0.2,1e-10,3.64e-13,0.23333333299999998,0.45,0.23333333299999998,0.10499999985,OE,0.7413912327271003,0.6774941690727944,1.55,1.766666667,1,1,1,0.5185185177766255,0.017174796809190963,-0.21666666700000003
0.45,0.7,0.2,3.6e-12,1.79e-14,0.24999999999999994,0.45,0.24999999999999994,0.11249999999999998,OE,0.7413912327271003,0.6824895314237802,1.55,1.75,1,1,1,0.5555555555543209,0.014285714285714297,-0.20000000000000007
0.45,0.716666667,0.2,7.46e-15,3.74e-17,0.266666667,0.45,0.266666667,0.12000000015000001,OE,0.7413912327271003,0.6874743283644598,1.55,1.733333333,1,1,1,0.5925925933320165,0.01172480615346133,-0.183333333
0.45,0.733333333,0.2,7.66e-19,3.83e-21,0.283333333,0.45,0.283333333,0.12749999985000002,OE,0.7413912327271003,0.6924478014042618,1.55,1.716666667,1,1,1,0.6296296288874897,0.009469697011880164,-0.166666667
0.4875,0.383333333,0.2,0.0,0.0,-0.10416666699999999,0.4875,1.8958333330000001,0.9242187498375001,OE,0.7521582330863559,0.5752407074966929,1.5125,2.104166667,1,0,1,-0.21367521435853604,0.22830615987606326,-0.5916666669999999
0.4875,0.4,0.2,0.0,0.0,-0.08749999999999997,0.4875,1.9125,0.93234375,OE,0.7521582330863559,0.5802930208297888,1.5125,2.0875,1,0,1,-0.17948717948681125,0.20664062499999997,-0.575
0.4875,0.416666667,0.2,1.29e-11,6.47e-14,-0.070833333,0.4875,1.929166667,0.9404687501625,OE,0.7521582330863559,0.5853492350420336,1.5125,2.070833333,1,0,1,-0.14529914461508658,0.18704166629369998,-0.558333333
0.4875,0.433333333,0.2,1.53e-09,7.67e-12,-0.054166667,0.4875,1.945833333,0.9485937498375,OE,0.7521582330863559,0.5904086861304286,1.5125,2.054166667,1,0,1,-0.11111111179464389,0.169270833671875,-0.541666667
0.4875,0.45,0.2,8.23e-09,4.11e-11,-0.03749999999999998,0.4875,1.9625,0.95671875,OE,0.7521582330863559,0.5954707048007615,1.5125,2.0375,1,0,1,-0.0769230769229191,0.15312499999999993,-0.5249999999999999
0.4875,0.466666667,0.2,2.89e-07,9.65e-10,-0.02083333300000001,0.4875,1.9791666669999999,0.9648437501624999,OE,0.7521582330863559,0.6005346147855674,1.5125,2.020833333,1,0,1,-0.04273504205119441,0.13843005924338328,-0.5083333329999999
0.4875,0.483333333,0.2,6.01e-06,2.08e-08,-0.004166667000000013,0.4875,1.995833333,0.9729687498374999,OE,0.7521582330863559,0.6055997338972,1.5125,2.004166667,1,0,1,-0.008547009230751725,0.1250359197960018,-0.491666667
0.4875,0.5,0.2,0.000224589,8.2e-07,0.012500000000000011,0.4875,0.012500000000000011,0.006093750000000005,OE,0.7521582330863559,0.6106653750863673,1.5125,1.9875,1,1,1,0.025641025640973068,0.1128125,-0.475
0.4875,0.516666667,0.2,0.002207942,7.65e-06,0.02916666699999998,0.4875,0.02916666699999998,0.01421875016249999,OE,0.7521582330863559,0.6157308447683304,1.5125,1.970833333,1,1,1,0.05982906051269775,0.10164650516291625,-0.458333333
0.4875,0.533333333,0.2,0.004551123,1.34e-05,0.045833332999999976,0.4875,0.045833332999999976,0.02234374983749999,OE,0.7521582330863559,0.6207954438877389,1.5125,1.954166667,1,1,1,0.09401709333314044,0.09143880227850343,-0.441666667
0.4875,0.55,0.2,0.011705057,2.79e-05,0.06250000000000006,0.4875,0.06250000000000006,0.030468750000000027,OE,0.7521582330863559,0.6258584689866125,1.5125,1.9375,1,1,1,0.12820512820486535,0.0821022727272727,-0.42499999999999993
0.4875,0.566666667,0.2,0.021798538,2.67e-05,0.07916666700000002,0.4875,0.07916666700000002,0.03859375016250001,OE,0.7521582330863559,0.63091921054072,1.5125,1.920833333,1,1,1,0.16239316307659002,0.07356004885623918,-0.40833333299999997
0.4875,0.583333333,0.2,0.012352556,1.3e-05,0.09583333300000002,0.4875,0.09583333300000002,0.04671874983750001,OE,0.7521582330863559,0.6359769540347815,1.5125,1.904166667,1,1,1,0.1965811958970327,0.06574404776852039,-0.39166666699999997
0.4875,0.6,0.2,0.008629316,5.51e-06,0.11249999999999999,0.4875,0.11249999999999999,0.05484375,OE,0.7521582330863559,0.6410309810384256,1.5125,1.8875,1,1,1,0.23076923076875738,0.05859375,-0.375
0.4875,0.616666667,0.2,0.002657485,2.37e-06,0.12916666699999996,0.4875,0.12916666699999996,0.06296875016249998,OE,0.7521582330863559,0.6460805675546973,1.5125,1.870833333,1,1,1,0.26495726564048205,0.05205518005519541,-0.35833333300000003
0.4875,0.633333333,0.2,0.000735123,9.63e-07,0.14583333300000006,0.4875,0.14583333300000006,0.07109374983750003,OE,0.7521582330863559,0.6511249851041494,1.5125,1.8541666669999999,1,1,1,0.29914529846092497,0.04608004397381403,-0.3416666669999999
0.4875,0.65,0.2,3.37e-05,8.25e-08,0.16250000000000003,0.4875,0.16250000000000003,0.07921875000000002,OE,0.7521582330863559,0.6561635018072317,1.5125,1.8375,1,1,1,0.33333333333264964,0.04062499999999999,-0.32499999999999996
0.4875,0.666666667,0.2,1.17e-05,3.93e-08,0.179166667,0.4875,0.179166667,0.0873437501625,OE,0.7521582330863559,0.6611953807468742,1.5125,1.820833333,1,1,1,0.36752136820437437,0.03565104157175781,-0.308333333
0.4875,0.683333333,0.2,2.81e-07,1.02e-09,0.195833333,0.4875,0.195833333,0.09546874983749999,OE,0.7521582330863559,0.6662198810599158,1.5125,1.804166667,1,1,1,0.401709401024817,0.03112296756599494,-0.291666667
0.4875,0.7,0.2,2.18e-08,2.36e-10,0.21249999999999997,0.4875,0.21249999999999997,0.10359374999999998,OE,0.7521582330863559,0.6712362590243104,1.5125,1.7875,1,1,1,0.43589743589654173,0.027008928571428576,-0.275
0.4875,0.716666667,0.2,1.85e-10,9.28e-13,0.22916666700000005,0.4875,0.22916666700000005,0.11171875016250002,OE,0.7521582330863559,0.6762437664377281,1.5125,1.770833333,1,1,1,0.4700854707682666,0.023280038688784466,-0.25833333299999994
0.4875,0.733333333,0.2,2.55e-13,1.27e-15,0.24583333300000004,0.4875,0.24583333300000004,0.11984374983750001,OE,0.7521582330863559,0.6812416517146931,1.5125,1.754166667,1,1,1,0.5042735035887093,0.01991003794276213,-0.24166666699999995
0.4875,0.75,0.2,0.0,0.0,0.2625,0.4875,0.2625,0.12796875,OE,0.7521582330863559,0.6862291609769289,1.5125,1.7375,1,1,1,0.538461538460434,0.016874999999999998,-0.22499999999999998
0.4875,0.766666667,0.2,0.0,0.0,0.279166667,0.4875,0.279166667,0.1360937501625,OE,0.7521582330863559,0.6912055364499068,1.5125,1.720833333,1,1,1,0.5726495733321587,0.014153079658701561,-0.208333333
0.525,0.433333333,0.2,0.0,0.0,-0.09166666700000003,0.525,1.9083333329999999,1.001874999825,OE,0.7628161435025198,0.5790295509257694,1.475,2.091666667,1,0,1,-0.17460317523776273,0.2193910260469675,-0.6166666670000001
0.525,0.45,0.2,0.0,0.0,-0.07500000000000001,0.525,1.925,1.010625,OE,0.7628161435025198,0.5840848518947038,1.475,2.075,1,0,1,-0.14285714285687076,0.20000000000000004,-0.6000000000000001
0.525,0.466666667,0.2,5.94e-11,2.96e-13,-0.05833333300000004,0.525,1.941666667,1.0193750001750002,OE,0.7628161435025198,0.5891435565550971,1.475,2.058333333,1,0,1,-0.11111111047597892,0.18229166632812507,-0.5833333330000001
0.525,0.483333333,0.2,1.38e-09,6.92e-12,-0.041666667000000046,0.525,1.958333333,1.028124999825,OE,0.7628161435025198,0.5942049962393863,1.475,2.041666667,1,0,1,-0.07936507999984892,0.16609195433293697,-0.566666667
0.525,0.5,0.2,3.32e-08,1.24e-10,-0.025000000000000022,0.525,1.975,1.036875,OE,0.7628161435025198,0.5992684970933813,1.475,2.025,1,0,1,-0.04761904761895696,0.15125000000000002,-0.55
0.525,0.516666667,0.2,9e-06,3.2e-08,-0.008333333000000054,0.525,1.991666667,1.045625000175,OE,0.7628161435025198,0.6043333783961037,1.475,2.008333333,1,0,1,-0.015873015238065107,0.1376344083413112,-0.5333333330000001
0.525,0.533333333,0.2,4.63e-06,1.55e-08,0.008333332999999943,0.525,0.008333332999999943,0.00437499982499997,OE,0.7628161435025198,0.6093989536159252,1.475,1.991666667,1,1,1,0.015873015238064895,0.1251302085729981,-0.5166666670000001
0.525,0.55,0.2,0.000157382,5.18e-07,0.025000000000000022,0.525,0.025000000000000022,0.013125000000000012,OE,0.7628161435025198,0.614464531471599,1.475,1.975,1,1,1,0.04761904761895696,0.11363636363636363,-0.5
0.525,0.566666667,0.2,0.000494829,1.69e-06,0.04166666699999999,0.525,0.04166666699999999,0.021875000174999996,OE,0.7628161435025198,0.6195294142608204,1.475,1.9583333330000001,1,1,1,0.0793650799998488,0.1030637252874135,-0.48333333300000003
0.525,0.583333333,0.2,0.002247678,8.7e-06,0.05833333299999999,0.525,0.05833333299999999,0.030624999824999995,OE,0.7628161435025198,0.6245928989277886,1.475,1.941666667,1,1,1,0.11111111047597881,0.09333333352000002,-0.46666666700000003
0.525,0.6,0.2,0.001706432,5.43e-06,0.07499999999999996,0.525,0.07499999999999996,0.03937499999999998,OE,0.7628161435025198,0.6296542781333231,1.475,1.925,1,1,1,0.14285714285687065,0.08437500000000003,-0.45000000000000007
0.525,0.616666667,0.2,0.001961332,3.1e-06,0.09166666699999992,0.525,0.09166666699999992,0.04812500017499996,OE,0.7628161435025198,0.6347128385940913,1.475,1.908333333,1,1,1,0.1746031752377625,0.0761261259678598,-0.4333333330000001
0.525,0.633333333,0.2,0.001069547,1.82e-06,0.10833333300000003,0.525,0.10833333300000003,0.05687499982500002,OE,0.7628161435025198,0.6397678621601764,1.475,1.891666667,1,1,1,0.20634920571389273,0.06853070190010387,-0.416666667
0.525,0.65,0.2,0.000471702,8.65e-07,0.125,0.525,0.125,0.065625,OE,0.7628161435025198,0.644818626892788,1.475,1.875,1,1,1,0.23809523809478458,0.06153846153846155,-0.4
0.525,0.666666667,0.2,0.000109199,3.08e-07,0.14166666699999997,0.525,0.14166666699999997,0.07437500017499998,OE,0.7628161435025198,0.6498644054161076,1.475,1.858333333,1,1,1,0.2698412704756764,0.05510416654328127,-0.38333333300000005
0.525,0.683333333,0.2,2.42e-05,6.56e-08,0.15833333299999997,0.525,0.15833333299999997,0.08312499982499999,OE,0.7628161435025198,0.6549044660033626,1.475,1.8416666670000001,1,1,1,0.3015873009518064,0.04918699198334327,-0.36666666700000006
0.525,0.7,0.2,2.13e-06,2.31e-08,0.17499999999999993,0.525,0.17499999999999993,0.09187499999999997,OE,0.7628161435025198,0.6599380736605739,1.475,1.8250000000000002,1,1,1,0.33333333333269827,0.043750000000000025,-0.3500000000000001
0.525,0.716666667,0.2,1.53e-07,5.7e-10,0.191666667,0.525,0.191666667,0.100625000175,OE,0.7628161435025198,0.6649644884929615,1.475,1.808333333,1,1,1,0.36507936571359034,0.03875968982693348,-0.333333333
0.525,0.733333333,0.2,8.12e-10,8.88e-12,0.208333333,0.525,0.208333333,0.10937499982500001,OE,0.7628161435025198,0.669982966797956,1.475,1.7916666669999999,1,1,1,0.39682539618972035,0.034185606148114674,-0.316666667
0.525,0.75,0.2,9.33e-12,1.01e-13,0.22499999999999998,0.525,0.22499999999999998,0.118125,OE,0.7628161435025198,0.6749927621533495,1.475,1.775,1,1,1,0.4285714285706122,0.03000000000000001,-0.30000000000000004
0.525,0.766666667,0.2,1.87e-13,9.36e-16,0.24166666699999995,0.525,0.24166666699999995,0.12687500017499997,OE,0.7628161435025198,0.6799931238002027,1.475,1.758333333,1,1,1,0.46031746095150405,0.026177536158908332,-0.2833333330000001
0.525,0.783333333,0.2,1.39e-14,6.96e-17,0.25833333299999994,0.525,0.25833333299999994,0.13562499982499998,OE,0.7628161435025198,0.6849832977411487,1.475,1.741666667,1,1,1,0.49206349142763406,0.022695035527387972,-0.2666666670000001
0.525,0.8,0.2,1.85e-17,9.25e-20,0.275,0.525,0.275,0.14437500000000003,OE,0.7628161435025198,0.6899625278312529,1.475,1.725,1,1,1,0.5238095238085261,0.01953125,-0.25
0.5625,0.466666667,0.2,0.0,0.0,-0.09583333300000002,0.5625,1.904166667,1.0710937501875,OE,0.7733561124268105,0.5777663354697163,1.4375,2.095833333,1,0,1,-0.17037036977747494,0.23218005912284764,-0.6583333330000001
0.5625,0.483333333,0.2,0.0,0.0,-0.07916666700000002,0.5625,1.920833333,1.0804687498125,OE,0.7733561124268105,0.5828206815085692,1.4375,2.079166667,1,0,1,-0.14074074133308317,0.21296695439112662,-0.641666667
0.5625,0.5,0.2,8.62e-12,4.31e-14,-0.0625,0.5625,1.9375,1.08984375,OE,0.7733561124268105,0.5878785976638901,1.4375,2.0625,1,0,1,-0.11111111111091358,0.1953125,-0.625
